time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
59000,srv-a,tA,10,0,0,131.0,186.0,10
59000,srv-a,tB,8,0,0,135.0,167.0,10
59000,srv-b,tA,12,0,0,125.0,174.0,15
59000,srv-b,tB,11,0,0,134.0,166.0,15
59000,srv-c,tA,4,9,0,628.0,644.0,7
59000,srv-c,tB,7,3,0,528.0,568.0,7
60000,srv-a,tA,13,0,0,136.0,196.0,13
60000,srv-a,tB,12,0,0,126.0,137.0,13
60000,srv-b,tA,13,0,0,121.0,161.0,16
60000,srv-b,tB,9,0,0,120.0,195.0,16
60000,srv-c,tA,6,6,0,540.0,689.0,6
60000,srv-c,tB,6,3,0,631.0,682.0,6
