time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
48000,srv-a,tA_noisy,8,25,0,127.0,136.0,37
48000,srv-a,tB_quiet,7,0,0,111.0,120.0,37
48000,srv-b,tA_noisy,6,33,0,109.0,127.0,30
48000,srv-b,tB_quiet,5,0,0,133.0,138.0,30
48000,srv-c,tA_noisy,7,42,0,118.0,134.0,35
48000,srv-c,tB_quiet,7,0,0,134.0,138.0,35
49000,srv-a,tA_noisy,7,30,0,116.0,139.0,37
49000,srv-a,tB_quiet,7,0,0,126.0,138.0,37
49000,srv-b,tA_noisy,6,29,0,127.0,131.0,30
49000,srv-b,tB_quiet,6,0,0,111.0,121.0,30
49000,srv-c,tA_noisy,7,26,0,126.0,138.0,33
49000,srv-c,tB_quiet,7,0,0,119.0,129.0,33
50000,srv-a,tA_noisy,8,18,0,110.0,138.0,37
50000,srv-a,tB_quiet,7,0,0,127.0,129.0,37
50000,srv-b,tA_noisy,6,21,0,119.0,133.0,31
50000,srv-b,tB_quiet,3,0,0,119.0,138.0,31
50000,srv-c,tA_noisy,6,34,0,111.0,137.0,33
50000,srv-c,tB_quiet,5,0,0,127.0,133.0,33
51000,srv-a,tA_noisy,7,28,0,117.0,136.0,37
51000,srv-a,tB_quiet,5,0,0,123.0,137.0,37
51000,srv-b,tA_noisy,6,18,0,106.0,117.0,31
51000,srv-b,tB_quiet,5,0,0,133.0,136.0,31
51000,srv-c,tA_noisy,7,28,0,117.0,138.0,33
51000,srv-c,tB_quiet,2,0,0,123.0,123.0,33
52000,srv-a,tA_noisy,7,36,0,111.0,121.0,37
52000,srv-a,tB_quiet,4,0,0,116.0,116.0,37
52000,srv-b,tA_noisy,6,41,0,116.0,123.0,31
52000,srv-b,tB_quiet,4,0,0,116.0,139.0,31
52000,srv-c,tA_noisy,6,28,0,114.0,137.0,34
52000,srv-c,tB_quiet,4,0,0,129.0,129.0,34
53000,srv-a,tA_noisy,8,27,0,133.0,193.0,36
53000,srv-a,tB_quiet,10,0,0,114.0,145.0,36
53000,srv-b,tA_noisy,6,24,0,116.0,131.0,32
53000,srv-b,tB_quiet,6,0,0,124.0,133.0,32
53000,srv-c,tA_noisy,7,25,0,125.0,135.0,34
53000,srv-c,tB_quiet,7,0,0,118.0,126.0,34
54000,srv-a,tA_noisy,7,30,0,130.0,152.0,36
54000,srv-a,tB_quiet,7,2,0,115.0,123.0,36
54000,srv-b,tA_noisy,7,36,0,119.0,131.0,32
54000,srv-b,tB_quiet,6,0,0,124.0,138.0,32
54000,srv-c,tA_noisy,7,35,0,112.0,129.0,34
54000,srv-c,tB_quiet,9,2,0,131.0,138.0,34
55000,srv-a,tA_noisy,6,30,0,113.0,135.0,36
55000,srv-a,tB_quiet,3,0,0,123.0,135.0,36
55000,srv-b,tA_noisy,6,39,0,117.0,138.0,33
55000,srv-b,tB_quiet,8,0,0,118.0,129.0,33
55000,srv-c,tA_noisy,6,23,0,123.0,128.0,34
55000,srv-c,tB_quiet,6,1,0,111.0,132.0,34
56000,srv-a,tA_noisy,7,24,0,118.0,139.0,35
56000,srv-a,tB_quiet,8,0,0,113.0,139.0,35
56000,srv-b,tA_noisy,6,26,0,122.0,130.0,33
56000,srv-b,tB_quiet,7,0,0,120.0,137.0,33
56000,srv-c,tA_noisy,7,20,0,116.0,139.0,34
